"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.collectedAnnotationResults"	"Answer.16318175_506_opposingStance_warrant"	"Answer.16318175_506_familiarGroup"	"Answer.8834046_318_opposingStance_warrant"	"Answer.8834046_318_familiarGroup"	"Answer.feedback"	"Answer.Submit HIT"	"Answer.6540157_352_opposingStance_warrant"	"Answer.6540157_352_familiarGroup"	"Answer.16318175_260_opposingStance_warrant"	"Answer.16318175_260_familiarGroup"	"Answer.9841537_0_opposingStance_warrant"	"Answer.9841537_0_familiarGroup"	"Answer.5481449_13_opposingStance_warrant"	"Answer.5481449_13_familiarGroup"	"Answer.8834046_145_opposingStance_warrant"	"Answer.8834046_145_familiarGroup"	"Answer.5481449_144_opposingStance_warrant"	"Answer.5481449_144_familiarGroup"	"Answer.12013232_335_opposingStance_warrant"	"Answer.12013232_335_familiarGroup"	"Answer.4595363_428_opposingStance_warrant"	"Answer.4595363_428_familiarGroup"	"Answer.8828552_110_opposingStance_warrant"	"Answer.8828552_110_familiarGroup"	"Answer.6540157_28_opposingStance_warrant"	"Answer.6540157_28_familiarGroup"	"Answer.5481449_258_opposingStance_warrant"	"Answer.5481449_258_familiarGroup"	"Answer.6892783_236_opposingStance_warrant"	"Answer.6892783_236_familiarGroup"	"Answer.12013232_382_opposingStance_warrant"	"Answer.12013232_382_familiarGroup"	"Answer.4595363_0_opposingStance_warrant"	"Answer.4595363_0_familiarGroup"
"3WRKFXQBOBJZJ2YPYOGQGCJ4J6YYI6"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Mon Mar 06 16:45:40 CET 2017"	"5"	"1"	"0"	"4"	"Reviewable"	"NotReviewed"	"mthit-00003.html"	"1200"	"604800"	"Tue Mar 07 15:17:52 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3WRKFXQBOBJZJ2YPYOGQGCJ4J6YYI6"	"3P529IW9KZXYVWMT43QH7R0084RLFV"	"ARPBS72HUCKD4"	"Approved"	"Mon Mar 13 16:51:42 CET 2017"	"Mon Mar 06 16:48:50 CET 2017"	"Mon Mar 06 16:51:42 CET 2017"	"Tue Mar 07 15:20:09 CET 2017"	""	""	""	""	""					""	""									"Intercollegiate sports generate revenue for schools and therefore provide a source of income."	"yes"	"Participating on sports teams gives home-schooled students the chance to be part of a team, something they miss by not attending a traditional school."	"somewhat"
"3WRKFXQBOBJZJ2YPYOGQGCJ4J6YYI6"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Mon Mar 06 16:45:40 CET 2017"	"5"	"1"	"0"	"4"	"Reviewable"	"NotReviewed"	"mthit-00003.html"	"1200"	"604800"	"Tue Mar 07 15:17:52 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3WRKFXQBOBJZJ2YPYOGQGCJ4J6YYI6"	"3QUO65DNQV0VKZMGCK18L85XDWDOUG"	"A3MS21UJPMHLK0"	"Approved"	"Mon Mar 13 17:32:30 CET 2017"	"Mon Mar 06 17:22:42 CET 2017"	"Mon Mar 06 17:32:30 CET 2017"	"Tue Mar 07 15:20:09 CET 2017"	""	""	""	""	""					""	""									"the money is a good reason to keep the sports programs."	"yes"	"children who are homeschooled should play in high school teams because it helps them to be team players."	"somewhat"
"3WRKFXQBOBJZJ2YPYOGQGCJ4J6YYI6"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Mon Mar 06 16:45:40 CET 2017"	"5"	"1"	"0"	"4"	"Reviewable"	"NotReviewed"	"mthit-00003.html"	"1200"	"604800"	"Tue Mar 07 15:17:52 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3WRKFXQBOBJZJ2YPYOGQGCJ4J6YYI6"	"3BC8WZX3V4861KMF0IN7ASNIHL6RR3"	"A2RZ3I8KM7WRNW"	"Approved"	"Mon Mar 13 20:16:00 CET 2017"	"Mon Mar 06 20:13:41 CET 2017"	"Mon Mar 06 20:16:00 CET 2017"	"Tue Mar 07 15:20:09 CET 2017"	""	""	""	""	""					""	""									"Sports programs bring in money for the college."	"somewhat"	"Home schoolers should not play sports with the high school because they are not a part of the team."	"no"
"3WRKFXQBOBJZJ2YPYOGQGCJ4J6YYI6"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Mon Mar 06 16:45:40 CET 2017"	"5"	"1"	"0"	"4"	"Reviewable"	"NotReviewed"	"mthit-00003.html"	"1200"	"604800"	"Tue Mar 07 15:17:52 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3WRKFXQBOBJZJ2YPYOGQGCJ4J6YYI6"	"3RXCAC0YIS19UPY5LYNVK7E6PKBG8O"	"A3TQKAOIJSPPRB"	"Approved"	"Mon Mar 13 21:09:23 CET 2017"	"Mon Mar 06 21:07:50 CET 2017"	"Mon Mar 06 21:09:23 CET 2017"	"Tue Mar 07 15:20:09 CET 2017"	""	""	""	""	""					""	""									"if schools drop their sports program, they would lose out on a way to generate revenue for the school."	"yes"	"if home-schoolers were allowed to play they would want to be part of the high school classroom as well."	"yes"
"3UDTAB6HH6B9B691MMZ4BRQHO3X09P"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Mon Mar 06 16:45:40 CET 2017"	"5"	"1"	"0"	"4"	"Reviewable"	"NotReviewed"	"mthit-00004.html"	"1200"	"604800"	"Tue Mar 07 15:17:49 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3UDTAB6HH6B9B691MMZ4BRQHO3X09P"	"3U0SRXB7CEHLMMUN7B6Q18I8GN2NRU"	"A3HMBHM8HJLKRD"	"Approved"	"Mon Mar 13 16:51:46 CET 2017"	"Mon Mar 06 16:48:48 CET 2017"	"Mon Mar 06 16:51:46 CET 2017"	"Tue Mar 07 15:20:09 CET 2017"	""	""	""	""	""					"Interesting and more challenging than I thought.  Thank you."	""													"Tenure promises job security regardless of job performance.  Therefore, tenured teachers have no reason to keep performing well."	"yes"	"Longer in the sense school starts later and would end after the usual stop time.  It would be longer in the afternoon before school was dismissed."	"somewhat"
"3UDTAB6HH6B9B691MMZ4BRQHO3X09P"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Mon Mar 06 16:45:40 CET 2017"	"5"	"1"	"0"	"4"	"Reviewable"	"NotReviewed"	"mthit-00004.html"	"1200"	"604800"	"Tue Mar 07 15:17:49 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3UDTAB6HH6B9B691MMZ4BRQHO3X09P"	"3T3IWE1XG7ZJ5YK7RS325HEV9JOQTZ"	"A3MS21UJPMHLK0"	"Approved"	"Mon Mar 13 17:30:02 CET 2017"	"Mon Mar 06 17:22:37 CET 2017"	"Mon Mar 06 17:30:02 CET 2017"	"Tue Mar 07 15:20:09 CET 2017"	""	""	""	""	""					""	""													"tenure helps bad teachers continue to perform poorly."	"yes"	"it should be longer because children need a good night's sleep."	"somewhat"
"3UDTAB6HH6B9B691MMZ4BRQHO3X09P"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Mon Mar 06 16:45:40 CET 2017"	"5"	"1"	"0"	"4"	"Reviewable"	"NotReviewed"	"mthit-00004.html"	"1200"	"604800"	"Tue Mar 07 15:17:49 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3UDTAB6HH6B9B691MMZ4BRQHO3X09P"	"36U2A8VAG2BTBHL6OT64HCU1PGTYKL"	"A3TQKAOIJSPPRB"	"Approved"	"Mon Mar 13 20:55:18 CET 2017"	"Mon Mar 06 20:53:16 CET 2017"	"Mon Mar 06 20:55:18 CET 2017"	"Tue Mar 07 15:20:09 CET 2017"	""	""	""	""	""					"Neither argument provided logical support for the argument. "	""													"tenure protects bad teachers."	"somewhat"	"school should be longer."	"yes"
"3UDTAB6HH6B9B691MMZ4BRQHO3X09P"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Mon Mar 06 16:45:40 CET 2017"	"5"	"1"	"0"	"4"	"Reviewable"	"NotReviewed"	"mthit-00004.html"	"1200"	"604800"	"Tue Mar 07 15:17:49 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3UDTAB6HH6B9B691MMZ4BRQHO3X09P"	"3XXU1SWE8N7Q29GZ4UI6V6XL8SGA0F"	"A16WM7KNHJQISO"	"Approved"	"Tue Mar 14 03:54:58 CET 2017"	"Tue Mar 07 03:47:17 CET 2017"	"Tue Mar 07 03:54:58 CET 2017"	"Tue Mar 07 15:20:09 CET 2017"	""	""	""	""	""					""	""													"The teachers that reach tenure will stop putting in the effort to keep their job."	"somewhat"	"By starting later in the day it means they will be in school longer."	"yes"
"386T3MLZLN79X1QRHUTQBVV64XF080"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Mon Mar 06 16:45:40 CET 2017"	"6"	"1"	"0"	"5"	"Reviewable"	"NotReviewed"	"mthit-00005.html"	"1200"	"604800"	"Tue Mar 07 15:17:51 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLN79X1QRHUTQBVV64XF080"	"3Y4W8Q93L0W4THKRR1XX60VHNPDDVV"	"A2LYFMOK0Z72RO"	"Approved"	"Mon Mar 13 16:55:07 CET 2017"	"Mon Mar 06 16:48:56 CET 2017"	"Mon Mar 06 16:55:07 CET 2017"	"Tue Mar 07 15:20:09 CET 2017"	""	""	""	""	""					"it was rather engaging because it was quite difficult. I would have liked to see a few more arguments to justify. "	""																	"if you focus too much on sports, academic pursuits suffer"	"somewhat"	"you can vacation with your kids and still have some alone time which both the parents and kids can enjoy. "	"somewhat"
"386T3MLZLN79X1QRHUTQBVV64XF080"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Mon Mar 06 16:45:40 CET 2017"	"6"	"1"	"0"	"5"	"Reviewable"	"NotReviewed"	"mthit-00005.html"	"1200"	"604800"	"Tue Mar 07 15:17:51 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLN79X1QRHUTQBVV64XF080"	"3ZOTGHDK5JNF5MUCNF6867N9SZQOSY"	"A33OG0NUBMHTQG"	"Rejected"	"Mon Mar 13 17:00:29 CET 2017"	"Mon Mar 06 16:53:32 CET 2017"	"Mon Mar 06 17:00:29 CET 2017"	""	"Mon Mar 06 17:03:14 CET 2017"	""	"Sorry but ""gggggggggggggggggggggggggggggggggggggg.."" and ""bbbbbbbbbbbbbbbbbbbbbbbbb.."" are not acceptable answers."	"y"	""					""	""																	"ggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggg"	"somewhat"	"bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb"	"yes"
"386T3MLZLN79X1QRHUTQBVV64XF080"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Mon Mar 06 16:45:40 CET 2017"	"6"	"1"	"0"	"5"	"Reviewable"	"NotReviewed"	"mthit-00005.html"	"1200"	"604800"	"Tue Mar 07 15:17:51 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLN79X1QRHUTQBVV64XF080"	"340UGXU9DZDQAJVDDWNMG0Z59PAVUP"	"A3MS21UJPMHLK0"	"Approved"	"Mon Mar 13 17:35:47 CET 2017"	"Mon Mar 06 17:22:50 CET 2017"	"Mon Mar 06 17:35:47 CET 2017"	"Tue Mar 07 15:20:09 CET 2017"	""	""	""	""	""					""	""																	"schools should not drop sports program because it is rooted in sports schools."	"somewhat"	"family vacations should include kids so they're entertained."	"somewhat"
"386T3MLZLN79X1QRHUTQBVV64XF080"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Mon Mar 06 16:45:40 CET 2017"	"6"	"1"	"0"	"5"	"Reviewable"	"NotReviewed"	"mthit-00005.html"	"1200"	"604800"	"Tue Mar 07 15:17:51 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLN79X1QRHUTQBVV64XF080"	"31LVTDXBL8MVYMR2VYQBOGEJBTLRLH"	"A3TQKAOIJSPPRB"	"Approved"	"Mon Mar 13 21:15:51 CET 2017"	"Mon Mar 06 21:14:19 CET 2017"	"Mon Mar 06 21:15:51 CET 2017"	"Tue Mar 07 15:20:10 CET 2017"	""	""	""	""	""					""	""																	"if you drop the program, you miss out on educating the whole person."	"somewhat"	"if you are leave your kids at home, they would learn to be happy without you."	"somewhat"
